p_val	avg_log2FC	pct.1	pct.2	p_val_adj
3.20727158191447e-18	-0.688353433509253	0.003	0.25	1.17389347169652e-13
3.4865669948594e-18	-0.381792068615857	0.003	0.25	1.27611838578849e-13
3.4865669948594e-18	-0.30416920153878	0.003	0.25	1.27611838578849e-13
3.4865669948594e-18	-0.304252149056364	0.003	0.25	1.27611838578849e-13
3.4865669948594e-18	-0.307031381162854	0.003	0.25	1.27611838578849e-13
3.4865669948594e-18	-0.376129593912006	0.003	0.25	1.27611838578849e-13
3.4865669948594e-18	-0.304874170385583	0.003	0.25	1.27611838578849e-13
3.91616504132686e-17	-0.883397731401231	0.012	0.5	1.43335556677605e-12
8.46913529949667e-16	-0.379630670720074	0.003	0.25	3.09978821096878e-11
8.46913529949667e-16	-0.343217563436089	0.003	0.25	3.09978821096878e-11
9.09812983607239e-16	-0.373890259850252	0.003	0.25	3.33000650130085e-11
9.09812983607239e-16	-0.38129577921391	0.003	0.25	3.33000650130085e-11
9.09812983607239e-16	-0.306969051171905	0.003	0.25	3.33000650130085e-11
9.09812983607239e-16	-0.37401035365495	0.003	0.25	3.33000650130085e-11
9.09812983607239e-16	-0.375240346157734	0.003	0.25	3.33000650130085e-11
9.09812983607239e-16	-0.298896370243605	0.003	0.25	3.33000650130085e-11
9.77309721305513e-16	-0.305419244060142	0.003	0.25	3.57705131095031e-11
9.77309721305513e-16	-0.348150919164701	0.003	0.25	3.57705131095031e-11
5.25564795383738e-14	-0.690306669251194	0.004	0.25	1.92361970758402e-09
5.5963636809954e-14	-0.375899743651846	0.004	0.25	2.04832507088113e-09
5.95877218446226e-14	-0.377112629419142	0.004	0.25	2.18097020723503e-09
5.95877218446226e-14	-0.379550422757157	0.004	0.25	2.18097020723503e-09
5.95877218446226e-14	-0.348510528043806	0.004	0.25	2.18097020723503e-09
6.3442286169066e-14	-0.343085906045449	0.004	0.25	2.32205111607399e-09
6.3442286169066e-14	-0.342547497415294	0.004	0.25	2.32205111607399e-09
6.75417110750069e-14	-0.303443356661721	0.004	0.25	2.47209416705633e-09
6.75417110750069e-14	-0.373862726939089	0.004	0.25	2.47209416705633e-09
6.75417110750069e-14	-0.301780040442861	0.004	0.25	2.47209416705633e-09
6.75417110750069e-14	-0.300850748685204	0.004	0.25	2.47209416705633e-09
2.12489727127059e-13	-0.575311698320754	0.016	0.5	7.77733650257747e-09
2.1915111792944e-13	-0.612190945025612	0.016	0.5	8.02115006733544e-09
2.33095194997198e-13	-0.559299437889607	0.016	0.5	8.53151723209243e-09
1.73425044561973e-12	-0.342895317420199	0.004	0.25	6.34753005601279e-08
1.83350355251552e-12	-0.29963633059028	0.004	0.25	6.71080635256206e-08
2.33927949282387e-11	-0.370582315702815	0.005	0.25	8.56199687168466e-07
2.33927949282387e-11	-0.339057458927272	0.005	0.25	8.56199687168466e-07
2.58587415837757e-11	-0.367876029837741	0.005	0.25	9.46455800707773e-07
2.91744591426323e-11	-0.761670233372162	0.02	0.5	1.06781437907949e-06
3.31329027988306e-11	-0.810468044693762	0.02	0.5	1.21269737534e-06
7.60364632667722e-11	-0.888192639954541	0.021	0.5	2.78301059202713e-06
8.79795916822345e-11	-0.860458914457469	0.021	0.5	3.22014103516147e-06
1.97473931429092e-10	-0.341604098743105	0.005	0.25	7.22774336423621e-06
1.97473931429092e-10	-0.343432277360634	0.005	0.25	7.22774336423621e-06
2.16329796304108e-10	-0.336172545591547	0.005	0.25	7.91788687452666e-06
2.16329796304108e-10	-0.336114475418764	0.005	0.25	7.91788687452666e-06
2.16329796304108e-10	-0.337251511093557	0.005	0.25	7.91788687452666e-06
2.26406205691617e-10	-0.340148463934533	0.005	0.25	8.28669353451886e-06
2.26406205691617e-10	-0.283199551524334	0.005	0.25	8.28669353451886e-06
2.26406205691617e-10	-0.340544154557655	0.005	0.25	8.28669353451886e-06
