p_val	avg_log2FC	pct.1	pct.2	p_val_adj
5.52651499338474e-28	0.706691640568805	0.377	0.155	2.02275975272875e-23
6.52179442512314e-28	-0.72724773661323	0.252	0.479	2.38704197753932e-23
1.05992748275913e-27	0.686900889338103	0.752	0.592	3.8794405796467e-23
1.29330363661653e-27	-0.627664330729473	0.113	0.317	4.73362064038015e-23
1.3081697594713e-27	-0.465839416350691	0.938	0.983	4.78803213664091e-23
2.40733409613005e-27	-0.601049464233315	0.251	0.483	8.81108352524559e-23
2.46225728230168e-27	0.730456170875829	0.266	0.075	9.01210787895236e-23
4.26601429813545e-27	-0.585529140960636	0.497	0.731	1.56140389326055e-22
4.67338277432437e-27	-0.334661334089822	0.986	0.996	1.71050482923046e-22
1.05319305134671e-26	0.670806142030508	0.722	0.593	3.85479188723408e-22
1.15109609141821e-26	0.403286565878356	0.994	1	4.21312680419978e-22
1.26629718689394e-26	0.749344208683473	0.654	0.497	4.63477433375051e-22
1.45261595379809e-26	-0.584596718911645	0.635	0.817	5.3167196524964e-22
1.83114561307967e-26	0.866142656390861	0.444	0.219	6.70217605843292e-22
2.58821301446459e-26	0.659395140241264	0.69	0.529	9.47311845424185e-22
4.42801953662943e-26	-0.601136781729722	0.145	0.354	1.62069943060174e-21
5.03480689142392e-26	0.636063188898021	0.29	0.1	1.84278967033007e-21
5.14900414822413e-26	-0.591644566926192	0.296	0.536	1.88458700829151e-21
5.50119823789091e-26	-0.482363957962911	0.054	0.222	2.01349356705045e-21
1.17919727561604e-25	-0.532052356811166	0.593	0.791	4.31597994848226e-21
1.2852043912865e-25	-0.630653664375751	0.278	0.513	4.70397659254773e-21
2.034540068518e-25	0.773845181445098	0.357	0.154	7.44662010478275e-21
2.04432574416773e-25	0.917177871800405	0.429	0.229	7.48243665622829e-21
2.04683209069362e-25	-0.553914435943409	0.283	0.512	7.49161013514774e-21
2.05499241053394e-25	0.59746574749141	0.258	0.08	7.52147772179528e-21
2.05867411903711e-25	-0.561239646833463	0.093	0.274	7.53495314308772e-21
2.58081494094931e-25	-0.609998241332569	0.128	0.326	9.44604076536858e-21
2.99979741479239e-25	-0.566928842448631	0.505	0.704	1.09795585178816e-20
3.25183625389389e-25	-0.515037054825369	0.459	0.671	1.1902045872877e-20
3.27927345291176e-25	-0.556684090138136	0.395	0.62	1.20024687650023e-20
4.00205151720088e-25	-0.531547590279715	0.486	0.698	1.46479087581069e-20
4.26362725142713e-25	0.527781910876315	0.212	0.052	1.56053021029484e-20
5.09846401172427e-25	0.626016195310244	0.827	0.725	1.8660888129312e-20
1.80154259558706e-24	1.01525041814371	0.391	0.196	6.5938260541082e-20
1.95802868727037e-24	-0.575784190068046	0.49	0.684	7.16658079827828e-20
4.41731856893689e-24	-0.56622739977648	0.211	0.42	1.61678276941659e-19
5.19874962121403e-24	-0.538080810482838	0.263	0.482	1.90279434886055e-19
5.36703042173163e-24	0.332986916774915	1	0.998	1.96438680465799e-19
6.6129235179354e-24	-0.48334793647573	0.436	0.654	2.42039613679954e-19
1.01332043410056e-23	0.651112339157756	0.187	0.04	3.70885412085147e-19
1.08122898363707e-23	0.737163614599544	0.48	0.278	3.95740620301004e-19
1.27449471055169e-23	-0.713004811092824	0.331	0.54	4.66477809009025e-19
1.42202643302304e-23	-0.663247786198262	0.424	0.622	5.20475894750762e-19
1.62707816828825e-23	-0.414597264968695	0.753	0.9	5.95526880375183e-19
1.93942005658179e-23	0.585334441706484	0.366	0.163	7.098471349095e-19
2.68314822689248e-23	-0.538593866026525	0.413	0.626	9.82059082524918e-19
2.8504512614866e-23	0.373928742313939	0.998	0.999	1.04329366621671e-18
3.28917328995022e-23	-0.554275266330797	0.162	0.352	1.20387031585468e-18
3.69351333816474e-23	0.53955293977559	0.21	0.054	1.35186281690168e-18
4.59526528132789e-23	-0.557143117239587	0.258	0.462	1.68191304561882e-18
5.28164566101156e-23	-0.441096975899056	0.785	0.937	1.93313512838684e-18
8.65782072472404e-23	-0.52131519568676	0.212	0.42	3.16884896345625e-18
8.96120330964246e-23	0.545570095377333	0.202	0.051	3.27989002336224e-18
1.32899836353658e-22	0.757661950716695	0.484	0.296	4.86426691038025e-18
1.41276968657513e-22	-0.501544764287091	0.264	0.478	5.17087832983362e-18
1.47046748147721e-22	-0.421638286860864	0.796	0.944	5.38205802895472e-18
1.70390102269116e-22	-0.531845631265171	0.326	0.533	6.23644813315191e-18
1.79002692717675e-22	-0.514539279675625	0.195	0.402	6.55167755615961e-18
2.72204745722609e-22	-0.642715666842175	0.444	0.625	9.9629658981932e-18
4.40213576304334e-22	0.797447639238042	0.364	0.175	1.61122571063149e-17
4.73835328441478e-22	-0.5374320734537	0.209	0.417	1.73428468562866e-17
7.27967580896231e-22	-0.364470375130717	0.859	0.933	2.6644341428383e-17
9.06840641994236e-22	-0.463433914111723	0.408	0.64	3.3191274337631e-17
1.5142474514704e-21	-0.45598097701212	0.158	0.354	5.54229709712682e-17
1.561014633847e-21	-0.46858116849947	0.047	0.188	5.71346966134342e-17
1.68354027070076e-21	-0.5209348968075	0.14	0.321	6.16192574479186e-17
1.74139672615929e-21	-0.490194645689134	0.345	0.537	6.37368615741561e-17
1.90129850406235e-21	-0.36008923615597	0.014	0.125	6.95894265471861e-17
2.19057223705843e-21	-0.541649289678759	0.329	0.545	8.01771344485756e-17
2.86386713894988e-21	0.656475986193505	0.627	0.458	1.04820401152704e-16
3.32436321554334e-21	-1.62653382244654	0.173	0.343	1.21675018052102e-16
3.44244108133588e-21	0.436646808180329	0.917	0.875	1.25996786017974e-16
3.46628134656688e-21	0.66092244440095	0.722	0.592	1.26869363565694e-16
3.71516105012869e-21	0.683970834767714	0.504	0.32	1.3597860959576e-16
4.41977834831175e-21	-0.43761451593597	0.387	0.603	1.61768307326558e-16
4.42510064291033e-21	0.638356712891882	0.615	0.463	1.61963108631161e-16
6.05373010343611e-21	-0.442135912694126	0.094	0.258	2.21572575515865e-16
6.35443628918597e-21	-0.480735730452643	0.423	0.617	2.32578722620496e-16
6.60893664247867e-21	0.53855073737944	0.85	0.776	2.41893690051362e-16
6.6157544457358e-21	0.681757821264877	0.652	0.499	2.42143228468376e-16
9.53878128163807e-21	-0.446781940706964	0.52	0.708	3.49128933689235e-16
1.54864831332291e-20	0.544707069580045	0.161	0.033	5.66820769159319e-16
1.62823210770586e-20	-0.568126619336761	0.232	0.417	5.95949233741422e-16
1.9630697390318e-20	-0.441652741249486	0.618	0.778	7.18503155183027e-16
2.20931573084028e-20	-0.456601208571995	0.461	0.671	8.08631650644849e-16
2.23396993830652e-20	-0.540188562489425	0.428	0.624	8.1765533711957e-16
2.2681966042831e-20	-0.778434553900212	0.27	0.462	8.30182639133658e-16
2.29922562805083e-20	0.640140902442531	0.514	0.331	8.41539572122883e-16
2.72079855580495e-20	-0.308524085779967	0.962	0.994	9.95839479410171e-16
2.96247787283519e-20	-0.505474419074836	0.483	0.676	1.08429652623641e-15
3.14446718266669e-20	0.653535537199284	0.646	0.497	1.15090643352784e-15
3.67520438917594e-20	-0.550818131082805	0.303	0.517	1.34516155848229e-15
3.69459384458658e-20	-0.563223903216921	0.485	0.665	1.35225829305713e-15
3.81178199446348e-20	0.466362369361641	0.861	0.821	1.39515032779358e-15
4.11395959666037e-20	0.592507269422622	0.708	0.603	1.50575035197366e-15
4.30935328840027e-20	-0.52929194261801	0.299	0.497	1.57726639708738e-15
4.89105149007404e-20	0.630583303778464	0.303	0.129	1.790173755882e-15
5.63921587631777e-20	-0.47981292087264	0.318	0.525	2.06400940289107e-15
6.17855767671173e-20	0.51856755299934	0.219	0.071	2.26141389525326e-15
7.34371346656914e-20	-0.425382712281327	0.558	0.742	2.68787256589897e-15
7.97725699525618e-20	0.658885355329324	0.405	0.22	2.91975583283371e-15
1.00237399734485e-19	-0.600230723800685	0.335	0.53	3.66878906768189e-15
1.08461274086947e-19	0.578761243880676	0.767	0.671	3.96979109285634e-15
1.09402023114198e-19	0.725934677764305	0.539	0.4	4.00422344800276e-15
1.22225205230861e-19	0.596999433053549	0.619	0.47	4.47356473665475e-15
1.22509856228489e-19	-0.534908002629044	0.218	0.418	4.48398324781893e-15
1.67616628354579e-19	0.484518360397999	0.878	0.931	6.13493621440596e-15
1.93888581136987e-19	0.570075152695164	0.732	0.621	7.09651595819485e-15
2.64937753733803e-19	0.489903961709629	0.867	0.806	9.69698672441093e-15
2.77048586606348e-19	0.588791044846948	0.628	0.475	1.01402553183789e-14
3.02186457456631e-19	0.430689971123041	0.18	0.046	1.10603265293701e-14
3.55993864660189e-19	0.576053039985408	0.643	0.508	1.30297314404276e-14
4.92088206492409e-19	0.652854008949781	0.588	0.421	1.80109204458287e-14
6.54747759510194e-19	-0.530227292060053	0.231	0.416	2.39644227458326e-14
6.97899147082522e-19	-0.432172084418728	0.665	0.808	2.55438066823674e-14
7.72889469661786e-19	0.491068426911252	0.822	0.762	2.8288527479091e-14
8.51071292155685e-19	-0.646412902978227	0.151	0.316	3.11500603641902e-14
8.73187520907801e-19	-0.419333184335735	0.467	0.662	3.19595364527464e-14
8.97680422775236e-19	0.641370469985509	0.528	0.366	3.28560011539964e-14
9.01251678791614e-19	-0.554184629743169	0.301	0.489	3.29867126954519e-14
9.01857347961663e-19	-0.468875684243503	0.257	0.447	3.30088807927448e-14
9.11415263756585e-19	-0.460932914072428	0.441	0.625	3.33587100687548e-14
9.47428641780769e-19	-0.471425960994514	0.339	0.537	3.46768357178179e-14
9.99674127368727e-19	-0.58107433370155	0.419	0.612	3.65890727358228e-14
1.15612565733416e-18	0.611016718157881	0.374	0.191	4.23153551840875e-14
1.1840929202831e-18	-0.469437873469909	0.703	0.837	4.33389849752817e-14
1.21350214542919e-18	0.584701063474393	0.559	0.391	4.44153920248537e-14
1.27155349984106e-18	0.400492941687475	0.968	0.99	4.65401296476828e-14
1.36661101136519e-18	-0.433951250565428	0.309	0.5	5.00193296269772e-14
1.61516490794482e-18	0.619643143362489	0.767	0.688	5.91166507956885e-14
1.7750359810088e-18	-0.505931959583978	0.379	0.557	6.49680919409029e-14
1.86604542743982e-18	-0.399825998438001	0.644	0.806	6.8299128689725e-14
1.99979816399407e-18	-0.415625023918623	0.287	0.48	7.31946126003471e-14
2.90893065397295e-18	-0.466212893353834	0.327	0.518	1.06469770866064e-13
3.11563896482671e-18	0.71773834285877	0.213	0.073	1.14035501751622e-13
3.40135795112579e-18	-0.522161230828217	0.236	0.411	1.24493102369155e-13
3.45771420324247e-18	-0.444234277519599	0.522	0.704	1.26555797552877e-13
3.9748279300089e-18	0.648646870314187	0.552	0.394	1.45482677066256e-13
4.0727930716313e-18	-0.488633127368758	0.125	0.283	1.49068299214777e-13
4.50489783972641e-18	-0.472386894782932	0.508	0.687	1.64883765831826e-13
6.71961416619739e-18	-0.45779648108728	0.216	0.397	2.45944598096991e-13
7.23771870441525e-18	0.484055715236592	0.927	0.921	2.64907742300302e-13
7.47609672216835e-18	0.419107274776571	0.156	0.037	2.73632616128084e-13
9.00360362808055e-18	-0.427355411490325	0.201	0.38	3.29540896391376e-13
9.2670963657948e-18	-0.322920375179064	0.014	0.109	3.39184994084455e-13
1.03437257392134e-17	0.595776107542178	0.286	0.131	3.78590705780951e-13
1.36786344308272e-17	0.562536273649202	0.645	0.522	5.00651698802707e-13
1.52551327201108e-17	-0.41857863229673	0.4	0.592	5.58353112688775e-13
1.55771574985291e-17	0.82393733760478	0.403	0.237	5.70139541603664e-13
1.77292828124442e-17	-0.452762818115893	0.189	0.36	6.4890948021827e-13
1.85858044185098e-17	-0.619997774978511	0.11	0.269	6.80259027521877e-13
1.87094737533216e-17	0.645757057128981	0.355	0.191	6.84785448845325e-13
1.99753649321293e-17	-0.43664682331271	0.452	0.63	7.31118331880866e-13
2.10525480238144e-17	0.509553436771505	0.193	0.062	7.70544310219631e-13
2.46641057665152e-17	-0.511716942510955	0.492	0.672	9.02730935160221e-13
2.50831430487318e-17	0.514226396617531	0.771	0.681	9.18068118726632e-13
2.61789054573761e-17	0.493975620288983	0.22	0.08	9.58174118645422e-13
2.70200896115458e-17	0.564814595848527	0.647	0.51	9.88962299872187e-13
3.03262651952211e-17	0.528627059278037	0.803	0.702	1.10997163241029e-12
3.06451635964202e-17	-0.456150756019319	0.258	0.44	1.12164363279257e-12
3.53376711306662e-17	0.357426158895968	0.132	0.026	1.29339410105351e-12
3.60202452380614e-17	-0.331668288384839	0.725	0.862	1.31837699595829e-12
3.62531761498865e-17	0.578870178716705	0.644	0.507	1.326902500262e-12
3.86217845703167e-17	-0.268321292375544	0.924	0.974	1.41359593705816e-12
4.08563222549014e-17	-0.512443130216734	0.28	0.452	1.49538225085165e-12
4.18564018103637e-17	-0.424424706619	0.1	0.242	1.53198616266112e-12
4.32467281662733e-17	-0.406403923584326	0.418	0.613	1.58287349761377e-12
4.47417703712432e-17	0.54291099099937	0.771	0.684	1.63759353735787e-12
5.05633659598205e-17	0.620575102904853	0.547	0.381	1.85066975749539e-12
5.34440009894092e-17	0.63946029503533	0.565	0.445	1.95610388021337e-12
5.61929287289016e-17	0.598464227107535	0.482	0.322	2.05671738440653e-12
5.82700912389584e-17	0.296933882624136	0.108	0.013	2.13274360943712e-12
6.43475809755364e-17	-0.393511277919184	0.251	0.442	2.35518581128561e-12
6.90223618974232e-17	-0.45389552242775	0.334	0.517	2.52628746780759e-12
7.19779261464585e-17	-0.379938017154673	0.517	0.692	2.63446407488653e-12
7.63231827035337e-17	-0.406949650669388	0.315	0.502	2.79350481013204e-12
8.82029636951954e-17	-0.471229136623014	0.526	0.693	3.22831667420785e-12
9.23492456524419e-17	-0.467817799353935	0.239	0.408	3.38007474012502e-12
1.08157520104242e-16	-0.389019188836191	0.521	0.694	3.95867339333535e-12
1.09160919459687e-16	-0.399255164243627	0.076	0.208	3.99539881314402e-12
1.12375069270002e-16	-0.297502334623862	0.023	0.12	4.11303991035134e-12
1.57362634138387e-16	-0.393897806023953	0.469	0.646	5.7596297720991e-12
1.57592211205394e-16	-0.47728836689665	0.291	0.464	5.76803252232863e-12
1.87971510751226e-16	-0.46801610531971	0.381	0.557	6.87994526500563e-12
1.98827515299816e-16	0.642161877573763	0.525	0.398	7.27728588748857e-12
2.08643376604272e-16	0.383976847544306	0.158	0.043	7.63655622709295e-12
2.2190335521016e-16	-0.47410876059505	0.162	0.32	8.12188470404708e-12
2.24850262669998e-16	-0.454143995618638	0.223	0.39	8.22974446398461e-12
2.59873159943358e-16	0.471535802565398	0.216	0.082	9.51161752708686e-12
2.69361011605892e-16	0.56737518345429	0.592	0.445	9.85888238578725e-12
2.79321686818248e-16	-0.365079494543614	0.507	0.696	1.02234530592347e-11
2.83677505874282e-16	-0.463227322018528	0.208	0.371	1.03828803925046e-11
3.22031243953322e-16	-0.432958226004504	0.326	0.493	1.17866655599355e-11
3.78395811654467e-16	-0.427830950838873	0.175	0.335	1.38496651023651e-11
3.97625963193152e-16	-0.325104652168288	0.853	0.957	1.45535078788325e-11
4.25246477070046e-16	0.606738880957703	0.508	0.356	1.55644463072408e-11
4.46063878554585e-16	0.441963024593232	0.149	0.039	1.63263840189764e-11
5.27137653853415e-16	0.459573092075302	0.205	0.075	1.92937652686888e-11
5.82929376037155e-16	-0.3696922477811	0.493	0.673	2.13357980923359e-11
5.85305289992028e-16	0.516590400542055	0.683	0.584	2.14227589189982e-11
6.88373412963269e-16	0.640966359623117	0.389	0.227	2.51951552878686e-11
7.01189231511307e-16	0.363077991494768	0.131	0.028	2.56642270625454e-11
8.3435617995343e-16	-0.424776017225352	0.134	0.282	3.05382705424755e-11
9.21995428375941e-16	-0.452425384860762	0.258	0.429	3.37459546739878e-11
9.27608241592867e-16	-0.39349277968919	0.424	0.597	3.39513892505405e-11
1.13416213569513e-15	-0.447238948896971	0.619	0.754	4.15114683285774e-11
1.13516977155042e-15	-0.491778384090781	0.28	0.443	4.15483488085169e-11
1.17001539656662e-15	-0.438880049290561	0.166	0.317	4.28237335297349e-11
1.24308479960531e-15	-0.251560742093396	0.971	0.994	4.5498146750354e-11
1.43291606758764e-15	-0.418276652712139	0.227	0.4	5.24461609897753e-11
1.47589438570114e-15	-0.409710501857568	0.643	0.778	5.40192104110474e-11
1.68383342280566e-15	0.587215488432505	0.44	0.271	6.162998710811e-11
1.71424014299862e-15	-0.596861573434761	0.409	0.573	6.27429034738926e-11
2.15546289414087e-15	0.473774589165822	0.786	0.717	7.88920973884498e-11
2.26924060284392e-15	-0.390759629123626	0.631	0.776	8.30564753046905e-11
2.30240884964938e-15	-0.313768284880258	0.811	0.922	8.42704663060169e-11
2.40118592492275e-15	0.502886008561825	0.175	0.057	8.78858060380977e-11
2.51471343612254e-15	-0.406387343933803	0.355	0.54	9.20410264755211e-11
2.81287417385767e-15	0.592368235006725	0.43	0.279	1.02954007637364e-10
3.40839644036594e-15	-0.359697365275012	0.135	0.287	1.24750718113834e-10
3.52957308989005e-15	-0.371827307177439	0.112	0.256	1.29185904663066e-10
