p_val	avg_log2FC	pct.1	pct.2	p_val_adj
3.17053314905904e-19	-0.309507399936198	0.42	0.448	1.1604468378871e-14
3.23416347824753e-19	-0.337695815022726	0.261	0.305	1.18373617467338e-14
6.6869459293192e-19	0.381984857913237	0.259	0.188	2.44748907959012e-14
7.18629579034889e-19	0.263184796414313	0.656	0.578	2.6302561222256e-14
4.1207805369824e-18	0.327791504074697	0.17	0.114	1.50824688434093e-13
8.94738151759702e-18	-0.271284912027371	0.09	0.133	3.27483110925568e-13
5.73567510486343e-17	-0.260943847430439	0.078	0.118	2.09931444513106e-12
2.305309166198e-16	-0.285324750617694	0.393	0.426	8.43766207920131e-12
6.473596080803e-16	-0.316785691538393	0.199	0.244	2.36940090153471e-11
6.38014436957059e-15	-0.297450504699377	0.336	0.37	2.33519664070653e-10
6.82102490103562e-15	-0.294332562630343	0.201	0.244	2.49656332402805e-10
1.03789541920411e-13	-0.275020556741254	0.134	0.175	3.79880102382897e-09
1.22638704970178e-13	-0.281755102535643	0.169	0.21	4.48869924061347e-09
1.88061437502987e-13	-0.266470191564615	0.39	0.411	6.88323667404684e-09
4.66941341536251e-13	-0.287692103607705	0.255	0.292	1.70905200415683e-08
8.01837163936054e-13	-0.2999483122071	0.334	0.358	2.93480420372235e-08
1.27784532394133e-12	-0.252007163849522	0.138	0.178	4.67704167015765e-08
1.33364892781126e-12	-0.250115640415727	0.333	0.368	4.88128844068198e-08
1.67031117912538e-12	-0.268781046125884	0.385	0.401	6.1135059467168e-08
2.40309151044558e-12	-0.252138490349918	0.258	0.298	8.79555523738185e-08
2.55025334790591e-12	-0.294027339674416	0.195	0.231	9.33418227867042e-08
3.20306148943761e-12	-0.261036097066706	0.426	0.441	1.17235253574906e-07
4.67226429337341e-12	-0.252327209337004	0.487	0.488	1.7100954540176e-07
1.78055075493489e-11	-0.26123293599479	0.349	0.379	6.5169938181372e-07
4.27176279221819e-11	-0.282694141213443	0.314	0.333	1.56350789957978e-06
1.59371305362004e-10	-0.255059794909186	0.448	0.443	5.8331491475547e-06
3.21074970830385e-09	-0.258528545586029	0.153	0.182	0.000117516650073629
3.34993931692449e-09	-0.251437604303482	0.235	0.264	0.000122611128938753
3.94799562985513e-09	-0.261754387224099	0.336	0.348	0.000144500588048328
1.19716978363751e-08	-0.267759874156748	0.221	0.244	0.000438176112509165
2.71273128448128e-07	0.253473210709242	0.98	0.988	0.00992886777432994
1.70117304400743e-05	0.263009174135961	0.425	0.398	0.62264634583716
