p_val	avg_log2FC	pct.1	pct.2	p_val_adj
2.73667754419663e-164	-0.506643359594347	0.329	0.683	1.00165134795141e-159
1.58484231929564e-163	0.792622254759844	0.75	0.685	5.80068137285396e-159
1.14836185154647e-162	0.566771647229179	0.905	0.918	4.20311921284525e-158
2.17047113572203e-162	-0.440692255532242	0.068	0.259	7.94414140385621e-158
3.2329344536752e-162	1.24693531103185	0.309	0.088	1.18328633938966e-157
5.84669630102615e-162	-0.394540133130688	0.032	0.184	2.13994931313858e-157
2.21521165636718e-161	-0.277218871931561	0.995	0.996	8.10789618346953e-157
8.56030239622418e-161	-0.488775711420277	0.419	0.782	3.13315628004201e-156
2.12365676108335e-160	-0.293546147163837	0.988	0.997	7.77279611124117e-156
5.66730772201897e-159	-0.566117441574758	0.718	0.944	2.07429129933616e-154
7.418941516637e-159	-0.437519884625548	0.067	0.256	2.71540678450431e-154
7.92713523383807e-159	-0.377397543053887	0.093	0.308	2.90141076693707e-154
1.04699525954758e-158	1.05767835019654	0.532	0.371	3.83210734947009e-154
7.45985897413077e-158	-0.566115611079172	0.516	0.848	2.7303829831216e-153
1.50062555760855e-156	-0.39322681865411	0.198	0.486	5.49243960340304e-152
4.79132113199416e-156	-0.43331354468153	0.204	0.493	1.75367144752118e-151
3.25374788706193e-155	-0.552005003589229	0.241	0.538	1.19090426414354e-150
4.00402895697944e-155	-0.398383246018192	0.261	0.592	1.46551463854405e-150
4.63994651780566e-155	1.04890987580243	0.505	0.337	1.69826682498205e-150
1.00720038959468e-154	-0.263190608101923	0.998	0.999	3.68645414595549e-150
1.66686960636359e-154	-0.452299883515655	0.26	0.577	6.10090944625139e-150
6.32998566637822e-154	-0.336159941465967	0.945	0.993	2.31683805375109e-149
7.06949462854796e-154	-0.445746992770218	0.073	0.263	2.58750572899484e-149
8.0985036840754e-154	-0.518157041473076	0.389	0.733	2.96413333340844e-149
3.96085676511142e-153	-0.378033520401715	0.175	0.446	1.44971318459843e-148
4.11023657086525e-153	-0.401497846361156	0.225	0.526	1.50438768730239e-148
4.31176369177624e-153	-0.42461428912907	0.1	0.312	1.57814862882702e-148
7.08676405008843e-153	1.16791637531537	0.236	0.038	2.59382650997287e-148
1.36564422239084e-152	-0.491083097061503	0.418	0.773	4.99839441837272e-148
1.5370149364516e-152	-0.357627155379921	0.15	0.408	5.62562836890651e-148
3.24116238768542e-152	-0.460910583319319	0.221	0.508	1.18629784551674e-147
5.73429913935035e-152	-0.579815896712351	0.494	0.813	2.09881082799362e-147
1.39799176283365e-151	-0.451959171449242	0.006	0.107	5.11678965114744e-147
1.39864435106377e-151	-0.259211535318394	0.996	0.997	5.11917818932852e-147
1.44370866397861e-151	-0.508690706947722	0.309	0.633	5.28411808102812e-147
1.78612769727221e-151	-0.381519415925537	0.225	0.526	6.53740598478602e-147
2.09862109005455e-151	-0.62819819890292	0.229	0.506	7.68116305170866e-147
3.74625046355416e-151	-0.383409949948082	0.231	0.536	1.37116513216546e-146
6.72674708237371e-151	-0.54729983487078	0.341	0.662	2.4620566996196e-146
7.50373422942896e-151	-0.429717675100956	0.348	0.7	2.7464417653133e-146
1.17098303286135e-149	-0.522601576118151	0.135	0.366	4.28591499857583e-145
1.55729281888226e-149	-0.365991848343388	0.191	0.472	5.69984744639094e-145
2.3780229663535e-149	-0.551932417375445	0.08	0.273	8.70380185915044e-145
3.79313285036382e-149	-0.415825590506623	0.145	0.388	1.38832455456166e-144
4.10073223090405e-149	-0.411419958404655	0.322	0.671	1.50090900383319e-144
6.57829436346941e-149	-0.441798123713674	0.717	0.949	2.40772151997344e-144
7.01509732856256e-149	0.852706844932038	0.676	0.585	2.56759577322718e-144
9.28106066177337e-148	-0.414902625147501	0.207	0.49	3.39696101281567e-143
